artist_id,artist_name,genres,followers,popularity
0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",753124,65
4qFQgEF1rg6a9WvJM0MQIa,James Levine,"['classical performance', 'opera']",9206,53
6uRJnvQ3f8whVnmeoecv5Z,Berliner Philharmoniker,"['classical', 'classical performance', 'german orchestra', 'orchestra']",223580,73
2DG9aIMzcln3w7SIVGGnmg,Arcadi Volodos,"['classical piano', 'russian classical piano']",17186,47
0y60qXGlDixlFJcjUU6pwY,Dennis Day,[],684,7
7u5sCPrTVbLMZMlogVRZc0,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,['javanese gamelan'],2539,27
1gY7W6RY3EHWRWSv9Dhjqa,Frank Parker,[],65,0
08egOYfLsuZvkG0jFN7nUj,Phil Regan,[],33,0
0uqddFnkR5VFHepMk9NEz3,John McCormack,"['irish ballad', 'vaudeville', 'vintage classical singing']",6087,25
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
0hKr2636wsQI7PrARkAiaA,Fortugé,[],76,0
3QXjI80udwDSEfxK5BjUXc,Maurice Chevalier,"['cabaret', 'vintage chanson', 'vintage hollywood', 'ye ye']",24095,39
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
7mkAgQzXorozXsBeUsfpd0,Georgel,[],135,0
0sI4zKYWrBEDzgI7iW9JFY,Mehmet Kemiksiz,"['ilahiler', 'sufi chant']",4666,25
42eLligaZ0rLaBD6PEv38l,Zay Gatsby,[],10,0
0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",753124,65
6CgRStLhLyPSySFMtcLXe7,Ruth Laredo,['american classical piano'],461,22
08egOYfLsuZvkG0jFN7nUj,Phil Regan,[],33,0
11T8SOX82xraocZzUXzkvM,Hector Berlioz,"['classical', 'early modern classical', 'french romanticism']",120860,43
4xpgBZSojKNEQqQHXrwSXA,Arturo Toscanini,"['historic orchestral performance', 'orchestral performance']",17587,24
7JdPe4gzrYmbcko3FTav57,"Orchestra Del Teatro Alla Scala, Milano","['italian orchestra', 'opera', 'orchestra']",14115,52
3mxG61Hl3AF9CWsoLgnx5Y,THE GUY,[],1,0
2FCrK3ksacW6IFInBvGAQR,Christopher Lynch,[],19,0
0hKr2636wsQI7PrARkAiaA,Fortugé,[],76,0
0uqddFnkR5VFHepMk9NEz3,John McCormack,"['irish ballad', 'vaudeville', 'vintage classical singing']",6087,25
3xWP3NUJHWnsHx9LHKmRy9,Edwin Schneider,[],16,4
2EcWeOdp8SE6ITKtwwEdyb,Hanende İbrahim Efendi,[],9,0
7u5sCPrTVbLMZMlogVRZc0,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,['javanese gamelan'],2539,27
4ggOcxqsc7UOQdHzDxYexp,Ermanno Wolf-Ferrari,"['italian romanticism', 'post-romantic era']",1017,16
4qFQgEF1rg6a9WvJM0MQIa,James Levine,"['classical performance', 'opera']",9206,53
6uRJnvQ3f8whVnmeoecv5Z,Berliner Philharmoniker,"['classical', 'classical performance', 'german orchestra', 'orchestra']",223580,73
2DG9aIMzcln3w7SIVGGnmg,Arcadi Volodos,"['classical piano', 'russian classical piano']",17186,47
0y60qXGlDixlFJcjUU6pwY,Dennis Day,[],684,7
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"['classical', 'classical era']",5520908,76
7E4yppLZhjBxHC1pH5JGbu,Yuri Temirkanov,['orchestral performance'],2024,45
1Xw28dK9PzkDagTyuRRnGd,St. Petersburg Philharmonic Orchestra,['russian orchestra'],1781,44
6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,"['classical', 'early romantic era', 'german romanticism']",548559,63
3FEd0qHPFOgcpfw7bCXB4x,Zubin Mehta,"['classical performance', 'orchestral performance']",27733,59
2YU2DA6yZZ0pmcR4utb3TM,Vladimir Feltsman,"['classical piano', 'russian classical piano']",4003,43
4RkU7dxppCNi2078hPMUI4,Israel Philharmonic Orchestra,['orchestra'],13422,53
2rH1CJFxmE95kdAj70sa8N,Morton Downey,[],115,1
2erMiGpYZxOStI8kxzi2iu,Louis Boucot,[],2,0
36GJ4Qe4UH5lBMX5qewiCc,Thomas Hallsten Paine,[],20,0
7gQZRcyE4kVm7gM26hUwiA,Ildebrando Pizzetti,[],547,10
67hbiiTj3yEhwQyKvL0fJz,Alice Cocéa,[],0,0
1KJme9YQGODanT9eIjmm4P,André Urban,[],13,0
2jCGEMSZXMSOImpD8sqo56,Gaetano Donizetti,"['classical', 'early romantic era', 'italian opera', 'italian romanticism', 'opera']",81319,48
4AxgXfD7ISvJSTObqm4aIE,Mistinguett,['vintage chanson'],8187,20
0X18Q0Kc9Shxk9WtLgeYwS,Darüttalim-i Musiki Heyeti,[],1,0
5jegmFxeN2jAanr0fgXKY6,Barry Douglas,"['british classical piano', 'classical piano']",1121,14
2v1lHgfpG4joXW7kDdDI78,Michael Tilson Thomas,"['classical performance', 'orchestral performance']",12450,48
5yxyJsFanEAuwSM5kOuZKc,London Symphony Orchestra,"['british orchestra', 'classical', 'orchestra']",312091,74
7IfBXzjfNLu6KjE6ZEpwN6,Marcelly,[],2527,15
2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,"['classical', 'classical era', 'early romantic era', 'german romanticism']",5357680,73
0Yly6PvJghpLD3Lj8Kvpcj,Georgius,['vintage chanson'],1206,6
491s7aNxBMoI7BOkwFwgbl,Robert Jysor,[],43,0
0y60qXGlDixlFJcjUU6pwY,Dennis Day,[],684,7
0xsueYxjFxn3v5VAR9YkT9,Safiye Ayla,"['rumeli turkuleri', 'turk sanat muzigi']",54791,27
4AxgXfD7ISvJSTObqm4aIE,Mistinguett,['vintage chanson'],8187,20
0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",753124,65
6CgRStLhLyPSySFMtcLXe7,Ruth Laredo,['american classical piano'],461,22
7u5sCPrTVbLMZMlogVRZc0,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,['javanese gamelan'],2539,27
2FCrK3ksacW6IFInBvGAQR,Christopher Lynch,[],19,0
3mxG61Hl3AF9CWsoLgnx5Y,THE GUY,[],1,0
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
3QXjI80udwDSEfxK5BjUXc,Maurice Chevalier,"['cabaret', 'vintage chanson', 'vintage hollywood', 'ye ye']",24095,39
6D7itIGHznFfHx3ZDqCk3j,János Starker,"['classical cello', 'hungarian classical performance']",10271,36
5IsEp19T7bE6e8khle2BRi,Shigeo Neriki,['japanese classical performance'],71,12
4j0ldreNkSwBod9VBIzWqj,Fred Gouin,['vintage chanson'],294,2
1AoIc5YFH0aSFc4mKqBEeB,Jules Massenet,"['classical', 'french opera', 'french romanticism', 'post-romantic era']",38910,53
4xpgBZSojKNEQqQHXrwSXA,Arturo Toscanini,"['historic orchestral performance', 'orchestral performance']",17587,24
7JdPe4gzrYmbcko3FTav57,"Orchestra Del Teatro Alla Scala, Milano","['italian orchestra', 'opera', 'orchestra']",14115,52
6GLNePvgWsjHnttac3qto3,Simone Judic,[],0,0
7KkUirCiJZhgRN3NbgG98L,Ottorino Respighi,"['classical', 'early modern classical', 'impressionism', 'italian romanticism', 'neoclassicism', 'post-romantic era']",53479,53
17yd2V3A2UmwD0a00hmjX5,Emanuel Ax,"['classical performance', 'classical piano']",10481,44
1LMUcg4F3Uv0qeeJXw56uT,Yefim Bronfman,"['classical piano', 'israeli classical piano']",3454,32
08egOYfLsuZvkG0jFN7nUj,Phil Regan,[],33,0
3FEd0qHPFOgcpfw7bCXB4x,Zubin Mehta,"['classical performance', 'orchestral performance']",27733,59
2YU2DA6yZZ0pmcR4utb3TM,Vladimir Feltsman,"['classical piano', 'russian classical piano']",4003,43
4RkU7dxppCNi2078hPMUI4,Israel Philharmonic Orchestra,['orchestra'],13422,53
0hKr2636wsQI7PrARkAiaA,Fortugé,[],76,0
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,"['classical', 'classical era']",5520908,76
5jegmFxeN2jAanr0fgXKY6,Barry Douglas,"['british classical piano', 'classical piano']",1121,14
2v1lHgfpG4joXW7kDdDI78,Michael Tilson Thomas,"['classical performance', 'orchestral performance']",12450,48
5yxyJsFanEAuwSM5kOuZKc,London Symphony Orchestra,"['british orchestra', 'classical', 'orchestra']",312091,74
7E4yppLZhjBxHC1pH5JGbu,Yuri Temirkanov,['orchestral performance'],2024,45
1Xw28dK9PzkDagTyuRRnGd,St. Petersburg Philharmonic Orchestra,['russian orchestra'],1781,44
0sI4zKYWrBEDzgI7iW9JFY,Mehmet Kemiksiz,"['ilahiler', 'sufi chant']",4666,25
30q0XQ0Z2u6tlQDcqGpulj,Neyzen İhsan Bey,[],2,0
0Yly6PvJghpLD3Lj8Kvpcj,Georgius,['vintage chanson'],1206,6
2rH1CJFxmE95kdAj70sa8N,Morton Downey,[],115,1
6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,"['classical', 'early romantic era', 'german romanticism']",548559,63
07QZLQqmOGbPIb0ZzZktkA,Emma Liebel,['vintage chanson'],95,1
3cBVnGPmsBWCxtANRicI4l,Scarlet D'Carpio,[],296,4
2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,"['classical', 'french opera', 'french romanticism', 'late romantic era']",282846,61
45tIt06XoI0Iio4LBEVpls,Uli,[],132,1
2nuMRGzeJ5jJEKlfS7rZ0W,Francis Marty,[],23,0
5nWlsH5RDgFuRAiDeOFVmf,Greg Fieler,[],44,0
4mSouLpNSEY1d7OdIjlFiP,Lucien Boyer,[],131,2
7DIlOK9L8d0IQ7Xk8aJxDW,Félix Mayol,['vintage chanson'],574,1
7vVR02JJYvsEAEPNHQMx0Q,Victor Boucher,[],3,0
4ZACxcKyd37u9WSxCAvLP2,Jeanne Saint Bonnet,[],3,0
4avV2NAdyMOjy4qqYfKNR7,Adolphe Bérard,[],37,0
28pbIiOohRRZjqpAM9iqYM,Louis Lynel,[],81,0
2kBMqLbeN3STYqwPqJW45j,Perchicot,[],46,0
18mX1gMCx67ZdPRtv644Wi,Dréan,[],38,0
0DhFxctImIYNNSEHuLQi5U,Jim Chapman,[],2,0
45tIt06XoI0Iio4LBEVpls,Uli,[],132,1
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
0Yly6PvJghpLD3Lj8Kvpcj,Georgius,['vintage chanson'],1206,6
4AxgXfD7ISvJSTObqm4aIE,Mistinguett,['vintage chanson'],8187,20
4ZACxcKyd37u9WSxCAvLP2,Jeanne Saint Bonnet,[],3,0
0hKr2636wsQI7PrARkAiaA,Fortugé,[],76,0
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'lounge', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",2988761,72
2mY5u4CceAPrpBnse1WpFr,Earl Hines,"['bebop', 'jazz piano', 'swing', 'vintage jazz']",30544,37
5ESobCkc6JI4tIMxQttqeg,Bessie Smith,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']",151074,39
08Zk65toyJllap1MnzljxZ,King Oliver's Creole Jazz Band,"['big band', 'dixieland', 'hot jazz', 'swing', 'vintage jazz']",11728,23
0t4VVR2T9Sb0z3NdDdEU6S,Louis Armstrong & His Hot Five,"['hot jazz', 'new orleans jazz']",24143,30
6RuQvIr0t0otZHnAxXTGkm,Clarence Williams' Blue Five,"['dixieland', 'harlem renaissance', 'hot jazz']",2777,11
0ceJesJTMQFYalVhYf4aed,Louis Armstrong & His Sebastian New Cotton Club Orchestra,[],4557,9
0Y0ZlznP6vzTS1qAm5dvTN,Jimmie Rodgers,"['traditional country', 'western swing', 'yodeling']",79674,35
267SHEPfqnF16IEmwbLhLQ,Louis Armstrong & His Hot Seven,['hot jazz'],37782,19
3ZeU30PhqVBalNYg2SFNZN,Fletcher Henderson & His Orchestra,"['big band', 'dixieland', 'hot jazz', ""man's orchestra"", 'swing', 'vintage jazz']",8988,23
7EwPtp3HM2j3uiexxubIU8,Maggie Jones,"['classic female blues', 'pre-war blues']",616,4
1TxfZgmlWImcpYwIP8F157,Louis Armstrong & His Savoy Ballroom Five,[],12020,21
5WEy7rY6Km6Qr6hNHHIqko,Erskine Tate's Vendome Orchestra,[],71,1
0M4frxvpsMfTnxQLxgMUQ0,Margaret Johnson,"['classic female blues', 'harlem renaissance']",104,1
5erkc9lY3oRsWXctqjvqrC,Carroll Dickerson's Savoyagers,['hot jazz'],38,1
7DO7gbz8iRaDsj1ft0dXjl,Nolan Welsh,[],12,0
6aBqqbACwuEo7wFkex4zA1,The Southern Serenaders,[],60,3
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'lounge', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",2988761,72
6RuQvIr0t0otZHnAxXTGkm,Clarence Williams' Blue Five,"['dixieland', 'harlem renaissance', 'hot jazz']",2777,11
70dErSfvbf7mmBdroUIyvf,Lillie Delk Christian,[],278,2
1TxfZgmlWImcpYwIP8F157,Louis Armstrong & His Savoy Ballroom Five,[],12020,21
267SHEPfqnF16IEmwbLhLQ,Louis Armstrong & His Hot Seven,['hot jazz'],37782,19
0t4VVR2T9Sb0z3NdDdEU6S,Louis Armstrong & His Hot Five,"['hot jazz', 'new orleans jazz']",24143,30
7EwPtp3HM2j3uiexxubIU8,Maggie Jones,"['classic female blues', 'pre-war blues']",616,4
1sPDyROEgOvKQlReOg874E,"Bertha ""Chippie"" Hill","['classic female blues', 'vintage swing']",2080,10
0bygS9pra5BkFbVaKwHVqw,Hociel Thomas,['classic female blues'],599,3
1EQqiD2tkdi1I8ma1cRTu2,Seger Ellis,['hot jazz'],230,7
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
4CS6boY7NQGD74SkUvlqp4,Dranem,['vintage chanson'],687,1
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
1DgyeM38erNK7yB3Tpovwm,Gaby Montbreuse,[],15,0
2QW0xmAuyzCQEBkSkytvGG,Edmée Favart,[],13,0
0Yly6PvJghpLD3Lj8Kvpcj,Georgius,['vintage chanson'],1206,6
57E84vHYeaC12Z1Eh4JUfG,Hafız Ahmet Celâl Tokses,[],7,0
491s7aNxBMoI7BOkwFwgbl,Robert Jysor,[],43,0
0xsueYxjFxn3v5VAR9YkT9,Safiye Ayla,"['rumeli turkuleri', 'turk sanat muzigi']",54791,27
4avV2NAdyMOjy4qqYfKNR7,Adolphe Bérard,[],37,0
3E3AwPbm9ShPKXVDsMp5Zy,Harry Curtis,[],28,1
7DIlOK9L8d0IQ7Xk8aJxDW,Félix Mayol,['vintage chanson'],574,1
1J7bk889HO27E8RcepkcJe,Mlle Davia,[],9,0
1uqQ5ut95nC5C5jMDWlkJv,André Baugé,[],116,1
3QXjI80udwDSEfxK5BjUXc,Maurice Chevalier,"['cabaret', 'vintage chanson', 'vintage hollywood', 'ye ye']",24095,39
07sKTBUO7zrJgSuJI49drh,FanChants: Navijači Radnički 1923,['fan chant'],4,0
6MtRfuEsJU1oVzFDdEkzRw,René De Buxeuil,[],14,0
2cHJZtTn8AIEmu0cTJ79YY,Hykoski Studios,[],310,0
5Vnm5UgicpVHp4AnOiXfLC,Macarti,[],367,2
07QZLQqmOGbPIb0ZzZktkA,Emma Liebel,['vintage chanson'],95,1
7Ir39wGyJWCQ9gmRqMlOvR,4509 STARPASS Prodcutions,[],0,0
2kBMqLbeN3STYqwPqJW45j,Perchicot,[],46,0
0hKr2636wsQI7PrARkAiaA,Fortugé,[],76,0
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
3E3AwPbm9ShPKXVDsMp5Zy,Harry Curtis,[],28,1
1yZrW6JwnjZ9KJ3woXrZFV,Qatar Concert Choir,[],14,2
06pn5m7HcOR4nvQtRBBpq8,Giovanni Pasini,[],2,0
68w3nM68X4NydFr9oanBak,Eugénie Buffet,[],14,0
6MtRfuEsJU1oVzFDdEkzRw,René De Buxeuil,[],14,0
18mX1gMCx67ZdPRtv644Wi,Dréan,[],38,0
4iuYUZhK6HyUjQxJjr4yWe,Jean Goldkette and his Orchestra,[],159,4
3kfbYBrL3MCPAMUwKDRpc7,Bix Beiderbecke,"['big band', 'dixieland', 'jazz trumpet', 'swing', 'vintage jazz']",32765,35
0tIS1GWwrWqr4DHK0RLg5u,Paul Whiteman & His Orchestra,"['big band', 'british dance band', 'hot jazz', 'vaudeville', 'vintage jazz']",4793,23
0WdNVS1rOeusXfVUx3tYOL,The Chenille Sisters,[],635,10
7B9i9Gl6Af1wPWjTD1VQMD,James Dapogny's Chicago Jazz Band,[],27,1
6sqoixflWfubV4OofBkDbH,Hoagy Carmichael & His Orchestra,[],735,15
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,"['adult standards', 'easy listening', 'lounge', 'swing']",529771,60
3x4RlqxSWh3pyAI89UCJcn,Bud Freeman,"['jazz saxophone', 'new orleans jazz']",3524,16
5z9OWd2eh2BwcYf5BEtKrJ,Paul Whiteman & His Concert Orchestra,[],99,1
19eLuQmk9aCobbVDHc6eek,Louis Armstrong,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'lounge', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']",2988761,72
17N0XF2mWFCX74Mx7NdwEo,Bix Beiderbecke And His Orchestra,[],615,0
45tQpWrlBy4DMpfAriqfcC,George Olsen,['vintage jazz'],697,10
1PuqL57eYxjlY7RUvx7mXc,Jailess,[],2,0
4avV2NAdyMOjy4qqYfKNR7,Adolphe Bérard,[],37,0
3W2HiY9Z3zYbqyqj4wQMPv,Duke Ellington & His Washingtonians,['hot jazz'],838,18
3GAp4nVDIMnsYFZnD9DWSz,Hot Lips Page,"['jazz blues', 'jazz trumpet']",4244,16
5jbJpn1ybTvalFiiWAJwyp,Dombrova Piano Duo,[],122,1
3QoXKZbCyXdvAkA5waeXTc,Georges Milton,['vintage chanson'],1025,7
0Jmidd7JD7kiYOmOJnvts2,Sara Gee & Ramblin Matt,[],288,0
5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,"['baroque', 'classical', 'early music', 'german baroque']",4456951,78
4Kgs9iA4BoIyqZnfr13nUA,Bayan Sultan,[],1,0
4AxgXfD7ISvJSTObqm4aIE,Mistinguett,['vintage chanson'],8187,20
6UftTZlUzZBBl2ctjzLQ1w,Lionel Hampton Orchestra,[],460,10
4j0ldreNkSwBod9VBIzWqj,Fred Gouin,['vintage chanson'],294,2
0Yly6PvJghpLD3Lj8Kvpcj,Georgius,['vintage chanson'],1206,6
4CS6boY7NQGD74SkUvlqp4,Dranem,['vintage chanson'],687,1
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,"['african-american classical', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",903448,59
3QXjI80udwDSEfxK5BjUXc,Maurice Chevalier,"['cabaret', 'vintage chanson', 'vintage hollywood', 'ye ye']",24095,39
5ESobCkc6JI4tIMxQttqeg,Bessie Smith,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']",151074,39
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
45tQpWrlBy4DMpfAriqfcC,George Olsen,['vintage jazz'],697,10
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
0WdNVS1rOeusXfVUx3tYOL,The Chenille Sisters,[],635,10
7B9i9Gl6Af1wPWjTD1VQMD,James Dapogny's Chicago Jazz Band,[],27,1
6UftTZlUzZBBl2ctjzLQ1w,Lionel Hampton Orchestra,[],460,10
0uX8W8ZnuZIybyllsCONBP,Jimmy Rushing And His Orchestra,[],35,0
18mX1gMCx67ZdPRtv644Wi,Dréan,[],38,0
1YLCjQ0VGQkuXJVcrjrgLc,Bijoylal Mukherjee,[],1,0
6QBUIuGCAJSAtefEY1EEdB,Mahalia Jackson,"['gospel', 'spirituals']",105713,37
3QXjI80udwDSEfxK5BjUXc,Maurice Chevalier,"['cabaret', 'vintage chanson', 'vintage hollywood', 'ye ye']",24095,39
267SHEPfqnF16IEmwbLhLQ,Louis Armstrong & His Hot Seven,['hot jazz'],37782,19
1J7bk889HO27E8RcepkcJe,Mlle Davia,[],9,0
0hKr2636wsQI7PrARkAiaA,Fortugé,[],76,0
07njlsjhMnHqTjCkXdXAvS,Robert Marino,[],12,0
3QoXKZbCyXdvAkA5waeXTc,Georges Milton,['vintage chanson'],1025,7
6aocxbKuoyOPyhsg5CrrbD,Teddy Wilson & His All-Stars,[],45,0
0tIS1GWwrWqr4DHK0RLg5u,Paul Whiteman & His Orchestra,"['big band', 'british dance band', 'hot jazz', 'vaudeville', 'vintage jazz']",4793,23
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,"['adult standards', 'easy listening', 'lounge', 'swing']",529771,60
3kfbYBrL3MCPAMUwKDRpc7,Bix Beiderbecke,"['big band', 'dixieland', 'jazz trumpet', 'swing', 'vintage jazz']",32765,35
67JigR7cdVZmMmOBIPmSjz,"Jones-Smith, Incorporated",[],151,8
0Yly6PvJghpLD3Lj8Kvpcj,Georgius,['vintage chanson'],1206,6
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
2jFZlvIea42ZvcCw4OeEdA,Count Basie,"['big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",365993,63
4WoGga7UeRcmjD4ufif4nG,Tommy Dorsey,"['adult standards', 'big band', 'dixieland', 'jazz trombone', 'swing', 'tin pan alley', 'vintage jazz']",136772,51
0t4VVR2T9Sb0z3NdDdEU6S,Louis Armstrong & His Hot Five,"['hot jazz', 'new orleans jazz']",24143,30
3INcDDCxVKMIQT6rfR7kud,Ethel Waters,"['harlem renaissance', 'torch song']",16803,29
4XepUkisa56DUeA3gbjDQD,Jelly Roll Morton,"['dixieland', 'harlem renaissance', 'jazz piano', 'louisiana blues', 'new orleans blues', 'new orleans jazz', 'ragtime', 'vintage jazz']",46168,35
5gjTHwdSke7uwJH3yDMDjl,The Dorsey Brothers,"['big band', 'swing']",4770,23
6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,"['adult standards', 'easy listening', 'lounge', 'swing']",529771,60
3KytYPf71rDhHrmTQFheR1,The Big Aces,[],5,2
0J1JUJMr6AmojUgUie8kY1,Edythe Wright,[],179,18
4AhdPLjnpvCw7oh1tB9AoT,Connie Boswell,['torch song'],1251,13
6uKJ0yzw5W37GS3JeM1R4S,The Golden Gate Orchestra,"['hot jazz', 'vintage jazz']",370,11
0tIS1GWwrWqr4DHK0RLg5u,Paul Whiteman & His Orchestra,"['big band', 'british dance band', 'hot jazz', 'vaudeville', 'vintage jazz']",4793,23
1nJF7mx33FdVsZYAwnuRtJ,Tom Dorsey,[],149,0
2mflSlnegn3rBmzsh08OcN,The Boswell Sisters,"['new orleans jazz', 'vintage jazz', 'vocal harmony group']",23104,41
54BhXMH6I0V0tfzwwH2nPj,The Travelers,[],59,0
4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,"['african-american classical', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",903448,59
4G7cGxPRwjbYgYvddlZWGx,Chick Bullock And His Levee Loungers,[],21,0
4oaZvtnEJpBp8yezRMWXQd,The Dorsey Brothers Orchestra,['big band'],1356,18
1C2K3VjBYUISXD2gRytP79,The All-Star Orchestra,[],82,6
0mvHZUosF3nob6RkIlOY1l,Sam Lanin And His Famous Players,[],0,1
34KFEjW1lVP8e55N7LPW89,Ed Lang & His Orchestra,[],93,2
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",7464495,78
1eOE35R4NC60yvasrSxOED,Tommy Dorsey Orchestra,"['big band', 'swing']",29512,41
4mk1TbldTP9trftcoou1hb,Harold Lem & His Orchestra,[],4,0
6sqoixflWfubV4OofBkDbH,Hoagy Carmichael & His Orchestra,[],735,15
6SvcoW7RtCCIHZIrsASJtK,The Columbia Photo Players,[],32,0
3xPpQCRiTBxgmL4PD8J5ek,Jimmy Dorsey,"['adult standards', 'big band', 'jazz clarinet', 'swing', 'vintage jazz']",56025,33
1UGBiyjMCyZpbMjLKuZliq,Tommy Dorsey & His Clambake Seven,"['big band', 'swing']",5525,16
3vDc1ZXRurEfmIfPhydDwC,Clarence Williams' Jug Band,['dixieland'],111,0
4oOTSOWrUep5aScdZA3MRF,Jack Bland,[],16,0
0LyTHMstvqKiSoqdnnjqix,Mildred Bailey,['torch song'],21872,37
1z2oSBIqyE58Tn1pTdJSex,Art Jarrett,[],26,2
6dpBuQU6XAlph0tVtZ85th,The Charleston Chasers,"['british dance band', 'dixieland', 'hot jazz', 'vaudeville', 'vintage jazz']",2629,20
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"['rock-and-roll', 'rockabilly']",9907026,80
7BzohNTAyK5bHJtGN1K77V,A Jam Session At Victor,[],23,1
4WoGga7UeRcmjD4ufif4nG,Tommy Dorsey,"['adult standards', 'big band', 'dixieland', 'jazz trombone', 'swing', 'tin pan alley', 'vintage jazz']",136772,51
3HqN7Sq7rmpOEI9UV5ERuz,Victor Young,['classic soundtrack'],5094,33
2k9nZP9qaPLjypyACsK6mI,Joe Turner & His Memphis Men,[],2,0
1UGBiyjMCyZpbMjLKuZliq,Tommy Dorsey & His Clambake Seven,"['big band', 'swing']",5525,16
0J1JUJMr6AmojUgUie8kY1,Edythe Wright,[],179,18
3INcDDCxVKMIQT6rfR7kud,Ethel Waters,"['harlem renaissance', 'torch song']",16803,29
58nEgrqod6YO5ZATASjIQ8,Sophie Tucker,"['torch song', 'vaudeville']",13506,23
3TpnVE4zb2oM3Ror11RDEr,Sarah Martin,[],209,5
2maQMqxNnlRrBrS1oAsrX9,Francisco Canaro,"['orquesta tipica', 'tango', 'vintage tango']",26344,38
5LiOoJbxVSAMkBS2fUm3X2,Ignacio Corsini,['vintage tango'],6979,29
5FO6ySpPzkre7572LsglCE,Pauline Carton,[],101,2
1jlrxuCmPUiTOrR35rMs2H,Georges Thill,['vintage chanson'],858,8
1d2RmGRZCNX9wZ2sQpYOhp,Don Redman and His Orchestra,"['big band', 'hot jazz', 'vintage jazz', 'vintage swing']",457,14
3QXjI80udwDSEfxK5BjUXc,Maurice Chevalier,"['cabaret', 'vintage chanson', 'vintage hollywood', 'ye ye']",24095,39
63F9pr5N3duAS7idUvkIwC,Cab Calloway & His Orchestra,"['big band', ""man's orchestra"", 'swing', 'vintage jazz']",31334,28
4XepUkisa56DUeA3gbjDQD,Jelly Roll Morton,"['dixieland', 'harlem renaissance', 'jazz piano', 'louisiana blues', 'new orleans blues', 'new orleans jazz', 'ragtime', 'vintage jazz']",46168,35
5OJ9jD6lY1mFZf48h5WLBK,Old Grape God,['portland hip hop'],775,18
39qKomX0seZHm6w1csgNS5,Yvonne George,[],38,0
0evfkfeph77a2C6DjZTBqO,Henderson's Roseland Orchestra,[],3,0
